full_name,data_name,team_2026,role,venue,venue_bat_innings,venue_runs,venue_balls,venue_bat_avg,venue_bat_sr,venue_bowl_innings,venue_wickets,venue_econ,venue_bowl_sr,venue_bat_score,venue_bowl_score
RK Bhui,RK Bhui,Delhi Capitals,batter,"Eden Gardens, Kolkata",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"M Chinnaswamy Stadium, Bengaluru",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"MA Chidambaram Stadium, Chennai",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Narendra Modi Stadium, Ahmedabad",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,3,7,3.0,42.86,,,,,18.0,
RK Bhui,RK Bhui,Delhi Capitals,batter,Rajiv Gandhi International Stadium,2,7,17,3.5,41.18,,,,,18.1,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Sawai Mansingh Stadium, Jaipur",1,0,2,0.0,0.0,,,,,0.0,
RK Bhui,RK Bhui,Delhi Capitals,batter,Sharjah Cricket Stadium,,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,Sheikh Zayed Stadium,,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Wankhede Stadium, Mumbai",,,,,,,,,,,
RK Bhui,RK Bhui,Delhi Capitals,batter,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Arun Jaitley Stadium, Delhi",2,22,14,11.0,157.14,,,,,66.1,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,Dubai International Cricket Stadium,,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Eden Gardens, Kolkata",7,67,50,9.57,134.0,3,2,6.0,9.0,56.6,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"M Chinnaswamy Stadium, Bengaluru",3,19,14,6.33,135.71,1,1,8.0,18.0,53.1,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"MA Chidambaram Stadium, Chennai",1,38,28,38.0,135.71,,,,,92.7,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Narendra Modi Stadium, Ahmedabad",1,0,1,0.0,0.0,1,0,7.0,,0.0,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Punjab Cricket Association IS Bindra Stadium, Mohali",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,Rajiv Gandhi International Stadium,,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Sawai Mansingh Stadium, Jaipur",,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,Sharjah Cricket Stadium,,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,Sheikh Zayed Stadium,,,,,,,,,,,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Wankhede Stadium, Mumbai",1,70,49,70.0,142.86,,,,,135.1,
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,all-rounder,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Arun Jaitley Stadium, Delhi",,,,,,1,2,9.55,11.0,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Brabourne Stadium, Mumbai",,,,,,1,1,8.5,24.0,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Dr DY Patil Sports Academy, Mumbai",1,0,1,0.0,0.0,3,3,7.73,22.0,0.0,53.4
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,Dubai International Cricket Stadium,,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Eden Gardens, Kolkata",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"M Chinnaswamy Stadium, Bengaluru",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"MA Chidambaram Stadium, Chennai",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Narendra Modi Stadium, Ahmedabad",1,0,2,0.0,0.0,3,3,10.36,22.0,0.0,25.0
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Punjab Cricket Association IS Bindra Stadium, Mohali",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,Rajiv Gandhi International Stadium,,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,1,2,8.5,12.0,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Sawai Mansingh Stadium, Jaipur",,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,Sharjah Cricket Stadium,,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,Sheikh Zayed Stadium,,,,,,,,,,,
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Wankhede Stadium, Mumbai",,,,,,9,10,10.29,18.6,,27.8
RP Meredith,RP Meredith,Mumbai Indians,bowler,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Arun Jaitley Stadium, Delhi",2,2,3,1.0,66.67,3,2,10.08,36.0,23.5,16.7
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Dr DY Patil Sports Academy, Mumbai",3,1,9,0.33,11.11,5,7,8.0,16.3,4.1,60.0
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,1,1,7.67,18.0,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,Dubai International Cricket Stadium,,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Eden Gardens, Kolkata",1,1,2,1.0,50.0,2,3,6.86,14.0,17.9,76.8
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,1,1,12.75,24.0,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"M Chinnaswamy Stadium, Bengaluru",1,1,1,1.0,100.0,12,17,8.02,15.2,34.6,60.2
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"MA Chidambaram Stadium, Chennai",,,,,,4,4,8.82,20.8,,39.8
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Narendra Modi Stadium, Ahmedabad",1,1,4,1.0,25.0,1,0,13.0,,9.6,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Punjab Cricket Association IS Bindra Stadium, Mohali",,,,,,3,1,9.81,63.0,,10.7
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,Rajiv Gandhi International Stadium,,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Sawai Mansingh Stadium, Jaipur",2,3,4,1.5,75.0,4,2,7.92,39.0,26.9,38.5
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,Sharjah Cricket Stadium,,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,Sheikh Zayed Stadium,,,,,,,,,,,
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Wankhede Stadium, Mumbai",3,4,10,1.33,40.0,9,10,7.79,19.8,15.0,55.4
RP Singh,RP Singh,Rising Pune Supergiants,all-rounder,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Arun Jaitley Stadium, Delhi",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,Dubai International Cricket Stadium,,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Eden Gardens, Kolkata",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"M Chinnaswamy Stadium, Bengaluru",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"MA Chidambaram Stadium, Chennai",1,0,2,0.0,0.0,1,0,17.5,,0.0,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Narendra Modi Stadium, Ahmedabad",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Punjab Cricket Association IS Bindra Stadium, Mohali",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,Rajiv Gandhi International Stadium,,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Sawai Mansingh Stadium, Jaipur",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,Sharjah Cricket Stadium,,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,Sheikh Zayed Stadium,,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Wankhede Stadium, Mumbai",,,,,,,,,,,
RR Bhatkal,RR Bhatkal,Royal Challengers Bangalore,bowler,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Arun Jaitley Stadium, Delhi",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,Dubai International Cricket Stadium,,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Eden Gardens, Kolkata",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"M Chinnaswamy Stadium, Bengaluru",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"MA Chidambaram Stadium, Chennai",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Narendra Modi Stadium, Ahmedabad",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Punjab Cricket Association IS Bindra Stadium, Mohali",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,Rajiv Gandhi International Stadium,,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Sawai Mansingh Stadium, Jaipur",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,Sharjah Cricket Stadium,,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,Sheikh Zayed Stadium,,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Wankhede Stadium, Mumbai",,,,,,,,,,,
RR Bose,RR Bose,Kings XI Punjab,bowler,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Arun Jaitley Stadium, Delhi",,,,,,2,3,8.0,12.0,,62.5
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,Dubai International Cricket Stadium,,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Eden Gardens, Kolkata",1,3,6,3.0,50.0,3,1,6.6,60.0,20.4,50.8
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,1,2,7.0,12.0,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"M Chinnaswamy Stadium, Bengaluru",1,8,6,8.0,133.33,1,0,13.5,,54.4,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"MA Chidambaram Stadium, Chennai",1,2,1,2.0,200.0,1,1,5.75,24.0,69.2,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Narendra Modi Stadium, Ahmedabad",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,3,7,3.0,42.86,4,1,7.3,60.0,18.0,40.0
RR Powar,RR Powar,Kings XI Punjab,all-rounder,Rajiv Gandhi International Stadium,,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Sawai Mansingh Stadium, Jaipur",,,,,,1,0,9.5,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,Sharjah Cricket Stadium,,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,Sheikh Zayed Stadium,,,,,,,,,,,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Wankhede Stadium, Mumbai",1,28,21,28.0,133.33,2,0,10.0,,79.4,
RR Powar,RR Powar,Kings XI Punjab,all-rounder,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Arun Jaitley Stadium, Delhi",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Dr DY Patil Sports Academy, Mumbai",1,6,5,6.0,120.0,2,2,6.4,15.0,47.5,70.0
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,Dubai International Cricket Stadium,,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Eden Gardens, Kolkata",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"M Chinnaswamy Stadium, Bengaluru",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"MA Chidambaram Stadium, Chennai",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Narendra Modi Stadium, Ahmedabad",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Punjab Cricket Association IS Bindra Stadium, Mohali",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,Rajiv Gandhi International Stadium,,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Sawai Mansingh Stadium, Jaipur",1,1,2,1.0,50.0,1,2,10.25,12.0,17.9,
RR Raje,RR Raje,Mumbai Indians,all-rounder,Sharjah Cricket Stadium,,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,Sheikh Zayed Stadium,,,,,,,,,,,
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Wankhede Stadium, Mumbai",,,,,,2,2,9.38,16.0,,32.7
RR Raje,RR Raje,Mumbai Indians,all-rounder,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Arun Jaitley Stadium, Delhi",4,40,29,10.0,137.93,,,,,58.5,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Barsapara Cricket Stadium, Guwahati",2,36,25,18.0,144.0,,,,,70.5,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,30,20,30.0,150.0,,,,,87.5,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,Dubai International Cricket Stadium,,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Eden Gardens, Kolkata",1,26,16,26.0,162.5,,,,,86.7,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Himachal Pradesh Cricket Association Stadium, Dharamsala",3,143,67,47.67,213.43,,,,,130.7,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"M Chinnaswamy Stadium, Bengaluru",4,29,37,7.25,78.38,,,,,35.2,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"MA Chidambaram Stadium, Chennai",2,78,60,39.0,130.0,,,,,92.1,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Narendra Modi Stadium, Ahmedabad",1,8,6,8.0,133.33,,,,,54.4,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,10,10,5.0,100.0,,,,,39.6,
RR Rossouw,RR Rossouw,Punjab Kings,batter,Rajiv Gandhi International Stadium,,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",1,49,24,49.0,204.17,,,,,129.3,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Sawai Mansingh Stadium, Jaipur",,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,Sharjah Cricket Stadium,,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,Sheikh Zayed Stadium,,,,,,,,,,,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Wankhede Stadium, Mumbai",1,24,14,24.0,171.43,,,,,87.1,
RR Rossouw,RR Rossouw,Punjab Kings,batter,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Arun Jaitley Stadium, Delhi",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Brabourne Stadium, Mumbai",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,Dubai International Cricket Stadium,,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Eden Gardens, Kolkata",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"M Chinnaswamy Stadium, Bengaluru",1,31,29,31.0,106.9,,,,,74.4,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"MA Chidambaram Stadium, Chennai",1,20,22,20.0,90.91,,,,,55.3,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Maharashtra Cricket Association Stadium, Pune",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Narendra Modi Stadium, Ahmedabad",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,7,9,7.0,77.78,,,,,34.7,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,Rajiv Gandhi International Stadium,,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Sawai Mansingh Stadium, Jaipur",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,Sharjah Cricket Stadium,,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,Sheikh Zayed Stadium,,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Wankhede Stadium, Mumbai",,,,,,,,,,,
RR Sarwan,RR Sarwan,Kings XI Punjab,batter,"Zayed Cricket Stadium, Abu Dhabi",,,,,,,,,,,
RS Bopara,RS Bopara,Sunrisers Hyderabad,all-rounder,"Arun Jaitley Stadium, Delhi",,,,,,,,,,,
RS Bopara,RS Bopara,Sunrisers Hyderabad,all-rounder,"Barsapara Cricket Stadium, Guwahati",,,,,,,,,,,
RS Bopara,RS Bopara,Sunrisers Hyderabad,all-rounder,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,,,,,,,,,
RS Bopara,RS Bopara,Sunrisers Hyderabad,all-rounder,"Brabourne Stadium, Mumbai",2,18,16,9.0,112.5,2,4,8.0,10.5,48.8,75.0
RS Bopara,RS Bopara,Sunrisers Hyderabad,all-rounder,"Dr DY Patil Sports Academy, Mumbai",,,,,,,,,,,
